id,hand_player,bot_card_high,bot_card_suit_high,bot_card_medium,bot_card_suit_medium,bot_card_low,bot_card_suit_low,human_card_high,human_card_suit_high,human_card_medium,human_card_suit_medium,human_card_low,human_card_suit_low,bot_play_1,human_play_1,bot_play_2,human_play_2,bot_play_3,human_play_3,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,bot_points_envido,human_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,bot_points_flor,human_flor_points,who_won_flor,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,bot_old_points,human_old_points,bot_new_points,human_new_points,bot_hand_balance,human_hand_balance,bot_hand_quality,human_hand_quality
100,1,24,COPAS,7,BASTOS,6,BASTOS,16,COPAS,8,OURO,2,OURO,6,8,7,2,24,1,2,1,1,2,0,0,23,5,1,2,1,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,0,1,2,12,11,14,12,2,1,37,26
101,2,2,COPAS,2,OURO,1,BASTOS,16,ESPADAS,8,OURO,3,OURO,-46,0,-46,1,-15,1,-130,-130,-130,0,0,0,5,6,0,0,0,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,14,12,14,13,0,1,5,27
102,1,24,ESPADAS,6,COPAS,3,BASTOS,24,ESPADAS,16,BASTOS,12,BASTOS,6,12,-46,1,-15,1,-130,-130,-130,0,0,0,23,26,0,0,0,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,14,13,14,14,0,1,33,52
103,2,24,COPAS,4,OURO,2,BASTOS,8,COPAS,4,ESPADAS,3,ESPADAS,2,4,-46,1,-15,1,-130,-130,-130,0,0,0,30,7,0,0,0,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,14,14,14,15,0,1,30,15
104,1,16,COPAS,12,BASTOS,3,OURO,12,OURO,8,COPAS,3,COPAS,3,8,12,3,16,1,2,1,1,2,0,0,6,6,1,2,1,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,14,15,16,16,2,1,31,23
105,2,8,BASTOS,6,OURO,1,OURO,50,BASTOS,40,BASTOS,8,BASTOS,-46,0,-46,1,-15,1,-130,-130,-130,0,0,0,20,7,0,0,0,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,16,16,16,17,0,1,15,98
106,1,40,OURO,12,BASTOS,6,COPAS,8,COPAS,7,COPAS,4,COPAS,6,4,12,1,-46,1,1,1,1,0,0,0,7,27,0,0,0,2,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,16,17,17,20,1,3,58,19
107,2,12,COPAS,8,COPAS,4,OURO,52,OURO,24,ESPADAS,8,ESPADAS,4,24,12,8,-15,1,2,1,2,1,0,0,7,3,2,1,1,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,17,20,18,21,1,1,24,84
108,1,16,COPAS,6,ESPADAS,6,OURO,16,OURO,12,OURO,3,OURO,6,3,6,12,16,16,1,2,0,2,0,0,2,29,1,2,1,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,18,21,20,22,2,1,28,31
110,2,40,OURO,8,ESPADAS,7,OURO,16,ESPADAS,6,ESPADAS,4,ESPADAS,7,4,8,16,40,6,1,2,1,0,0,0,20,7,0,0,0,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,0,1,2,1,2,0,55,26
111,1,16,BASTOS,7,COPAS,4,ESPADAS,24,COPAS,2,COPAS,1,COPAS,4,24,7,1,-46,1,2,1,1,1,0,0,27,5,2,1,1,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,2,1,4,1,2,0,27,27
112,2,42,ESPADAS,24,BASTOS,3,ESPADAS,52,OURO,16,ESPADAS,8,ESPADAS,24,8,3,16,-10,52,-10,2,2,0,0,0,7,23,0,0,0,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,4,1,4,3,0,2,69,76
113,1,24,ESPADAS,16,BASTOS,6,COPAS,7,OURO,4,OURO,1,OURO,16,1,-46,1,-46,1,1,1,1,0,0,0,3,7,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4,3,5,3,1,0,46,12
114,2,16,OURO,7,ESPADAS,3,ESPADAS,24,BASTOS,7,ESPADAS,6,ESPADAS,3,6,16,7,7,24,2,1,2,0,0,0,6,23,0,0,0,2,0,0,NULL,NULL,NULL,1,2,2,3,1,3,0,2,4,5,3,5,10,0,7,26,37
115,1,24,OURO,6,ESPADAS,1,ESPADAS,16,BASTOS,7,BASTOS,6,BASTOS,1,6,24,7,-15,1,2,1,2,0,0,0,4,2,0,0,0,0,0,0,NULL,NULL,NULL,1,2,2,3,0,0,1,2,2,5,10,5,12,0,2,31,29
116,2,50,BASTOS,24,ESPADAS,3,OURO,16,BASTOS,8,OURO,8,OURO,3,8,24,8,50,1,2,1,1,0,0,0,24,22,0,0,0,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,5,12,7,12,2,0,77,32
117,1,6,ESPADAS,3,COPAS,2,ESPADAS,12,ESPADAS,7,OURO,2,OURO,2,7,3,2,-15,1,2,1,2,1,0,0,26,5,0,1,2,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,7,12,9,13,2,1,11,21
118,2,7,OURO,3,OURO,1,ESPADAS,52,OURO,2,ESPADAS,1,ESPADAS,1,1,-46,1,-15,1,0,-130,-130,0,0,0,30,30,0,0,0,1,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,9,13,12,14,3,1,11,55
119,1,7,ESPADAS,1,ESPADAS,1,COPAS,24,OURO,12,COPAS,8,COPAS,1,8,-10,12,-10,0,2,2,2,1,0,0,4,24,0,1,2,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,14,14,15,2,1,9,44
120,2,16,BASTOS,12,ESPADAS,7,BASTOS,50,OURO,7,BASTOS,3,BASTOS,7,3,12,50,16,7,1,2,1,1,0,0,2,27,2,1,1,0,0,0,NULL,NULL,NULL,1,1,2,2,0,0,0,1,3,14,15,18,15,4,0,35,60
121,1,50,BASTOS,8,BASTOS,2,OURO,7,ESPADAS,3,OURO,1,OURO,2,3,-46,1,-46,1,-130,1,1,1,0,0,5,30,0,1,2,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,18,15,21,15,3,0,60,11
122,2,24,ESPADAS,16,OURO,7,ESPADAS,50,ESPADAS,42,BASTOS,16,BASTOS,-46,0,-46,1,-15,1,-130,-130,-130,0,0,0,25,7,0,0,0,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,21,15,21,16,0,1,47,108
123,1,52,ESPADAS,24,OURO,12,COPAS,24,BASTOS,7,ESPADAS,2,ESPADAS,12,24,24,2,52,1,2,1,1,0,0,0,3,5,0,0,0,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,21,16,23,16,2,0,88,33
124,2,12,OURO,12,ESPADAS,3,COPAS,16,COPAS,3,BASTOS,2,BASTOS,3,2,12,16,12,3,1,2,1,2,0,0,6,6,1,2,1,0,0,0,NULL,NULL,NULL,1,1,2,2,0,0,0,1,3,23,16,26,17,3,1,27,21
125,2,6,ESPADAS,3,ESPADAS,1,ESPADAS,7,BASTOS,2,BASTOS,1,BASTOS,1,7,-46,1,-46,1,1,1,1,2,0,0,6,5,1,2,1,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0,2,1,3,1,1,10,10
126,1,24,OURO,7,OURO,3,COPAS,24,OURO,16,ESPADAS,8,ESPADAS,3,8,24,16,7,24,2,1,2,0,0,0,29,3,0,0,0,1,0,0,NULL,NULL,NULL,2,1,0,0,0,0,0,2,2,1,3,4,5,3,2,34,48
127,2,12,OURO,12,BASTOS,2,COPAS,6,COPAS,4,ESPADAS,2,ESPADAS,12,2,2,4,-46,6,1,1,1,2,0,0,5,7,1,2,1,0,0,0,NULL,NULL,NULL,2,2,1,3,0,0,2,1,2,4,5,6,6,2,1,26,12
128,1,2,ESPADAS,1,OURO,1,BASTOS,6,COPAS,4,OURO,3,OURO,-10,1,-10,1,-10,1,2,2,2,0,0,0,5,7,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,6,6,6,7,0,1,4,13
129,2,24,OURO,6,BASTOS,4,OURO,8,OURO,8,ESPADAS,7,ESPADAS,4,7,24,8,-15,1,2,1,2,2,0,0,23,0,1,2,1,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,6,7,6,9,0,2,34,23
130,1,8,BASTOS,6,COPAS,2,BASTOS,12,OURO,7,OURO,4,OURO,2,4,8,7,-15,1,2,1,2,2,0,0,5,7,1,2,1,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,6,9,6,11,0,2,16,23
131,2,16,ESPADAS,3,ESPADAS,2,OURO,12,BASTOS,3,COPAS,1,COPAS,16,12,2,1,-15,1,1,2,2,2,0,0,6,6,0,1,2,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,6,11,8,12,2,1,21,16
132,1,16,OURO,1,COPAS,1,OURO,52,OURO,12,ESPADAS,3,ESPADAS,1,3,16,12,1,52,2,1,2,1,0,0,26,6,0,2,2,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,8,12,8,15,0,3,18,67
133,2,12,COPAS,6,OURO,2,ESPADAS,42,ESPADAS,2,ESPADAS,1,ESPADAS,6,2,2,42,-46,1,1,1,1,2,0,0,5,36,1,2,1,0,0,0,NULL,NULL,NULL,2,2,1,3,0,0,2,1,2,8,15,10,16,2,1,20,45
134,2,16,OURO,4,COPAS,4,OURO,24,BASTOS,3,OURO,2,OURO,4,2,4,24,-46,3,1,1,1,2,0,0,7,34,1,2,1,0,0,0,NULL,NULL,NULL,2,2,1,3,0,0,2,1,2,10,19,12,20,2,1,24,29
135,1,24,BASTOS,8,OURO,1,ESPADAS,24,BASTOS,7,ESPADAS,2,ESPADAS,1,2,8,7,24,24,2,1,0,0,0,2,23,28,1,2,1,0,0,0,NULL,NULL,NULL,1,2,2,3,0,0,0,2,3,12,20,12,24,0,4,33,33
137,2,3,OURO,3,ESPADAS,2,BASTOS,8,COPAS,4,ESPADAS,2,ESPADAS,3,4,-10,8,-10,0,2,2,2,0,0,0,6,7,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,0,5,0,6,0,1,8,14
138,1,24,OURO,16,ESPADAS,16,BASTOS,7,COPAS,4,ESPADAS,2,ESPADAS,16,2,16,1,-46,1,1,1,1,0,0,0,3,7,0,0,0,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,0,6,2,6,2,0,56,13
139,2,7,OURO,4,BASTOS,4,OURO,16,COPAS,12,COPAS,6,COPAS,7,6,4,12,-10,16,-10,2,2,0,0,0,7,2,0,0,0,0,0,0,NULL,NULL,NULL,2,2,1,2,0,0,0,2,3,2,6,2,9,0,3,15,34
140,2,12,COPAS,7,BASTOS,2,OURO,16,OURO,16,BASTOS,6,BASTOS,2,16,-46,1,-15,1,-130,-130,-130,0,0,0,5,2,0,0,0,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,4,12,4,13,0,1,21,38
141,1,7,BASTOS,3,ESPADAS,3,COPAS,52,OURO,16,ESPADAS,8,ESPADAS,3,8,3,16,-15,NULL,2,2,2,0,1,0,6,2,2,1,1,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,4,13,5,14,1,1,13,76
142,2,42,ESPADAS,7,OURO,2,COPAS,50,COPAS,16,BASTOS,1,BASTOS,2,1,7,16,42,50,1,2,2,2,0,1,7,4,2,1,2,0,0,0,NULL,NULL,NULL,1,1,2,1,1,1,0,2,4,5,14,7,18,2,4,51,67
143,1,24,BASTOS,24,BASTOS,6,BASTOS,8,ESPADAS,8,COPAS,7,COPAS,24,-1,6,8,24,8,1,2,1,0,1,0,3,0,2,1,1,0,0,0,NULL,NULL,NULL,1,1,2,2,1,3,0,1,4,7,18,12,18,5,0,54,23
144,2,8,BASTOS,4,ESPADAS,1,ESPADAS,3,BASTOS,3,OURO,2,OURO,4,3,1,3,-15,1,1,2,-130,0,0,2,27,6,0,2,3,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,12,18,12,22,0,4,13,8
145,1,8,OURO,7,COPAS,2,ESPADAS,50,OURO,8,BASTOS,7,BASTOS,2,7,-10,8,-10,0,2,2,2,0,1,0,20,1,2,1,1,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,22,13,23,1,1,17,65
146,2,8,OURO,8,ESPADAS,6,BASTOS,24,COPAS,6,OURO,3,OURO,6,3,8,24,8,6,1,2,1,0,0,0,0,6,0,0,0,0,0,0,NULL,NULL,NULL,2,2,1,2,0,0,0,1,3,13,23,16,23,3,0,22,33
147,1,40,OURO,6,OURO,3,OURO,7,COPAS,2,ESPADAS,1,ESPADAS,6,7,3,1,40,1,2,1,1,0,0,1,7,5,2,1,1,0,0,0,NULL,NULL,NULL,2,1,1,1,0,0,0,1,3,0,0,4,0,4,0,49,10
148,2,24,ESPADAS,16,BASTOS,8,COPAS,12,OURO,1,OURO,1,OURO,8,1,16,1,-46,1,1,1,1,2,0,0,3,4,1,2,1,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,4,0,6,1,2,1,48,14
149,1,24,BASTOS,16,OURO,2,COPAS,50,ESPADAS,12,BASTOS,6,BASTOS,24,6,2,12,-10,50,-10,2,2,0,0,0,5,1,0,0,0,0,0,0,NULL,NULL,NULL,1,1,2,1,0,0,0,2,3,6,1,6,4,0,3,42,68
150,2,24,BASTOS,4,BASTOS,2,ESPADAS,16,BASTOS,1,OURO,1,OURO,24,16,2,1,-46,1,1,1,1,2,0,0,35,4,0,0,0,1,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,6,4,11,4,5,0,30,18
151,1,50,BASTOS,16,ESPADAS,8,ESPADAS,4,ESPADAS,3,COPAS,1,COPAS,8,-1,-46,1,-46,1,1,1,1,0,0,0,22,7,0,0,0,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,11,4,12,4,1,0,74,8
152,1,24,COPAS,7,OURO,6,BASTOS,12,OURO,3,OURO,1,OURO,6,12,-46,3,-46,1,1,1,1,1,0,0,20,6,0,2,2,0,0,0,NULL,NULL,NULL,2,1,1,2,0,0,2,1,2,16,4,18,6,2,2,37,16
153,2,7,OURO,1,COPAS,1,OURO,50,ESPADAS,3,BASTOS,2,BASTOS,1,2,-46,1,-15,1,-130,-130,-130,0,0,2,4,6,1,2,1,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,18,6,18,8,0,2,9,55
154,2,16,OURO,8,COPAS,4,ESPADAS,7,BASTOS,7,BASTOS,3,BASTOS,4,3,8,1,-46,1,1,1,1,0,0,2,7,6,1,2,1,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,18,11,20,12,2,1,28,17
155,1,16,OURO,4,BASTOS,2,BASTOS,24,BASTOS,8,ESPADAS,6,ESPADAS,2,6,-46,0,-15,1,-130,-130,-130,0,0,1,32,3,0,1,3,0,0,0,NULL,NULL,NULL,1,1,2,1,0,0,1,2,2,20,12,23,14,3,2,22,38
156,2,24,BASTOS,6,COPAS,1,OURO,50,COPAS,8,BASTOS,3,BASTOS,6,3,1,8,-15,50,1,2,2,0,2,0,24,6,0,2,1,0,0,0,NULL,NULL,NULL,2,2,1,3,2,3,1,2,3,23,14,23,18,0,4,31,61
157,1,24,BASTOS,6,COPAS,3,OURO,16,BASTOS,12,OURO,3,OURO,3,12,6,3,24,16,2,1,1,0,0,0,23,29,0,0,0,2,0,0,NULL,NULL,NULL,2,1,1,2,0,0,0,1,3,0,0,3,3,3,3,33,31
158,2,52,ESPADAS,50,OURO,8,BASTOS,16,BASTOS,3,COPAS,1,COPAS,8,1,-46,1,-46,1,1,1,1,0,0,0,1,6,0,0,0,0,0,0,NULL,NULL,NULL,2,1,1,1,0,0,2,1,2,3,3,5,3,2,0,110,20
159,1,16,BASTOS,12,COPAS,6,ESPADAS,42,OURO,7,ESPADAS,3,ESPADAS,6,7,16,3,12,42,2,1,2,1,0,2,2,33,1,2,2,0,0,0,NULL,NULL,NULL,2,1,1,2,2,3,0,2,4,5,3,5,9,0,6,34,52
160,2,16,ESPADAS,6,ESPADAS,1,COPAS,50,OURO,24,BASTOS,3,BASTOS,-46,0,-46,1,-15,1,-130,-130,-130,2,0,1,4,6,0,2,5,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,5,9,5,15,0,6,23,77
161,1,40,OURO,12,OURO,2,ESPADAS,42,OURO,24,ESPADAS,1,ESPADAS,2,24,12,1,40,42,2,1,2,0,0,0,33,34,0,0,0,1,0,0,NULL,NULL,NULL,2,1,1,2,2,3,0,2,4,5,15,8,19,3,4,54,67
162,2,52,ESPADAS,4,OURO,3,ESPADAS,6,COPAS,2,OURO,2,OURO,3,2,4,6,52,2,1,2,1,0,0,0,7,5,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,8,19,9,19,1,0,59,10
163,1,16,ESPADAS,7,OURO,7,BASTOS,6,BASTOS,2,OURO,2,OURO,7,2,7,2,-46,NULL,1,1,1,1,0,0,2,5,2,1,1,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,9,19,11,19,2,0,30,10
164,2,8,BASTOS,8,COPAS,4,OURO,12,ESPADAS,7,COPAS,1,COPAS,4,1,8,12,8,7,1,2,1,0,0,0,7,4,0,0,0,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,11,19,13,19,2,0,20,20
166,2,8,OURO,2,BASTOS,2,ESPADAS,50,ESPADAS,24,BASTOS,16,BASTOS,8,16,-10,24,-10,0,2,2,2,0,0,0,5,3,0,0,0,0,0,0,NULL,NULL,NULL,2,1,1,1,0,0,0,2,1,16,19,16,20,0,1,12,90
167,1,16,BASTOS,12,BASTOS,2,COPAS,7,COPAS,3,COPAS,1,COPAS,12,1,16,1,-46,1,1,1,1,1,0,0,5,30,0,1,2,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,16,20,19,20,3,0,30,11
168,2,16,COPAS,8,OURO,2,OURO,42,BASTOS,40,ESPADAS,2,ESPADAS,2,40,8,2,-15,1,2,1,2,0,0,0,5,7,0,0,0,0,0,0,NULL,NULL,NULL,2,1,1,2,2,3,1,2,3,19,20,19,23,0,3,26,84
169,1,50,BASTOS,7,OURO,1,COPAS,12,BASTOS,8,COPAS,1,COPAS,1,8,7,1,50,-1,2,1,1,1,0,0,21,25,2,1,1,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,0,0,3,0,3,0,58,21
170,2,24,COPAS,16,COPAS,6,BASTOS,12,OURO,4,OURO,2,OURO,6,2,16,12,-46,NULL,1,1,1,2,0,0,3,7,0,1,2,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,3,0,6,0,3,0,46,18
171,1,52,ESPADAS,24,BASTOS,6,ESPADAS,7,BASTOS,6,BASTOS,2,BASTOS,6,7,24,6,52,1,2,1,1,1,0,0,23,5,0,2,2,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,6,0,8,2,2,2,82,15
172,2,12,COPAS,6,OURO,3,ESPADAS,24,COPAS,16,BASTOS,3,BASTOS,3,16,6,3,12,24,2,1,2,2,0,0,21,6,0,2,2,0,0,0,NULL,NULL,NULL,2,1,1,2,2,3,0,2,4,8,2,8,8,0,6,21,43
173,1,24,COPAS,24,ESPADAS,7,COPAS,24,BASTOS,16,ESPADAS,7,ESPADAS,7,16,24,7,24,24,2,1,0,0,0,0,3,3,0,0,0,0,0,0,NULL,NULL,NULL,2,1,1,2,0,0,0,2,3,8,8,8,11,0,3,55,47
175,1,6,OURO,4,BASTOS,2,BASTOS,6,COPAS,3,BASTOS,1,BASTOS,4,3,6,1,-46,NULL,1,1,1,0,0,0,7,30,0,0,0,2,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,13,11,14,14,1,3,12,10
176,2,8,ESPADAS,6,OURO,3,COPAS,24,COPAS,7,COPAS,3,COPAS,8,7,3,3,-46,NULL,1,0,1,2,0,0,6,29,1,2,1,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,14,14,15,15,1,1,17,34
177,1,24,COPAS,7,OURO,3,COPAS,42,BASTOS,16,ESPADAS,2,ESPADAS,7,16,3,2,24,42,2,1,2,2,0,0,6,7,1,2,1,0,0,0,NULL,NULL,NULL,2,1,1,2,2,3,0,2,4,15,15,15,20,0,5,34,60
178,2,12,COPAS,6,ESPADAS,3,BASTOS,42,ESPADAS,16,ESPADAS,1,ESPADAS,3,16,6,1,12,42,2,1,2,2,0,1,26,7,2,1,2,0,0,0,NULL,NULL,NULL,1,2,2,3,0,0,0,2,3,15,20,17,23,2,3,21,59
179,1,50,BASTOS,24,OURO,8,BASTOS,8,COPAS,2,COPAS,2,COPAS,8,2,-46,1,-46,1,1,1,1,0,0,0,3,5,0,0,0,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,17,23,18,23,1,0,82,12
180,2,40,OURO,24,COPAS,4,COPAS,24,OURO,6,BASTOS,3,BASTOS,4,6,40,24,24,1,2,1,1,2,0,1,30,6,0,1,5,0,0,0,NULL,NULL,NULL,2,1,1,2,0,0,0,1,3,3,0,11,0,8,0,68,33
181,1,12,OURO,2,COPAS,1,COPAS,24,ESPADAS,16,COPAS,7,COPAS,-10,1,-10,1,-10,1,2,2,2,0,0,0,5,25,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,11,0,11,1,0,1,15,47
182,2,52,ESPADAS,16,OURO,1,OURO,24,BASTOS,6,ESPADAS,3,ESPADAS,16,3,1,6,52,24,1,2,1,2,0,0,4,6,1,2,1,0,0,0,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,11,1,13,2,2,1,69,33
183,1,52,ESPADAS,8,ESPADAS,3,BASTOS,24,COPAS,6,BASTOS,2,BASTOS,3,6,52,24,8,1,2,1,1,0,0,0,6,28,0,0,0,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,13,2,15,2,2,0,63,32
184,2,40,OURO,16,BASTOS,16,ESPADAS,42,COPAS,8,ESPADAS,6,ESPADAS,16,6,16,42,40,8,1,2,1,2,0,0,7,27,1,2,1,0,0,0,NULL,NULL,NULL,1,1,2,2,1,3,0,1,4,15,2,19,3,4,1,72,56
185,1,3,ESPADAS,1,OURO,1,OURO,50,BASTOS,40,BASTOS,8,BASTOS,-10,1,-10,1,-10,1,2,2,2,0,0,0,6,7,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,19,3,19,4,0,1,5,98
186,2,24,ESPADAS,7,OURO,3,COPAS,16,COPAS,4,BASTOS,1,BASTOS,7,4,3,16,-46,1,1,1,1,2,0,0,6,7,1,2,1,0,0,0,NULL,NULL,NULL,2,2,1,3,0,0,2,1,2,19,4,21,5,2,1,34,21
187,1,24,ESPADAS,4,BASTOS,2,COPAS,24,COPAS,2,OURO,1,OURO,2,1,-46,1,-46,1,1,1,1,0,0,0,7,5,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,21,5,22,5,1,0,30,27
189,2,52,ESPADAS,24,COPAS,4,OURO,16,BASTOS,8,BASTOS,3,BASTOS,24,8,4,16,-46,1,1,1,1,2,0,0,7,6,1,2,1,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,2,0,4,1,2,1,80,27
190,1,42,ESPADAS,3,COPAS,2,COPAS,8,BASTOS,7,OURO,1,OURO,2,7,3,1,42,1,2,1,1,0,0,0,7,4,0,0,0,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,4,1,6,1,2,0,47,16
191,2,7,COPAS,2,ESPADAS,1,BASTOS,52,ESPADAS,50,ESPADAS,12,ESPADAS,1,12,-46,1,-15,1,-130,-130,-130,1,0,0,29,1,2,1,1,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,6,1,7,2,1,1,10,114
192,1,8,ESPADAS,7,BASTOS,1,COPAS,16,OURO,16,ESPADAS,12,ESPADAS,1,12,7,16,-15,NULL,2,2,2,0,0,0,4,2,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,7,2,7,3,0,1,16,44
193,2,16,ESPADAS,7,COPAS,3,ESPADAS,42,OURO,8,ESPADAS,2,ESPADAS,16,8,3,42,7,2,1,2,1,2,0,0,6,32,1,2,1,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,7,3,9,4,2,1,26,52
194,1,24,ESPADAS,3,ESPADAS,1,COPAS,7,BASTOS,6,ESPADAS,3,ESPADAS,1,3,24,6,-10,0,-10,2,2,1,0,0,6,6,2,1,1,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,9,4,10,5,1,1,28,16
195,2,16,OURO,7,BASTOS,4,BASTOS,24,OURO,3,BASTOS,1,BASTOS,4,3,7,1,-46,1,1,1,1,0,0,0,22,33,0,0,0,2,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,10,5,11,8,1,3,27,28
196,1,24,OURO,24,BASTOS,1,ESPADAS,42,BASTOS,7,ESPADAS,4,ESPADAS,1,4,24,7,24,42,2,1,2,1,0,0,27,34,0,1,2,0,0,0,NULL,NULL,NULL,1,2,2,2,0,0,0,2,3,11,8,13,11,2,3,49,53
197,2,8,BASTOS,4,COPAS,3,ESPADAS,50,COPAS,7,BASTOS,1,BASTOS,8,7,3,1,-46,1,1,1,1,2,0,1,33,4,0,1,5,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,13,11,19,11,6,0,15,58
198,1,8,OURO,6,BASTOS,3,COPAS,16,OURO,16,OURO,6,OURO,3,6,-10,16,-10,0,2,2,2,2,0,0,20,2,1,2,1,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,19,11,19,13,0,2,17,38
199,2,40,OURO,4,ESPADAS,3,ESPADAS,7,COPAS,1,COPAS,1,COPAS,3,7,4,1,-46,1,2,1,1,0,0,0,7,4,0,0,0,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,19,13,20,13,1,0,47,9
200,1,24,ESPADAS,8,BASTOS,1,OURO,40,COPAS,12,OURO,3,OURO,-1,3,24,12,8,40,-130,-130,-130,0,0,2,4,34,1,2,1,0,0,0,NULL,NULL,NULL,2,1,1,2,2,3,0,2,4,20,13,20,18,0,5,33,55
201,2,16,COPAS,8,COPAS,1,OURO,4,OURO,2,BASTOS,1,BASTOS,-46,1,-46,1,-46,1,1,1,1,0,0,0,4,7,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,20,18,21,18,1,0,25,7
202,1,24,COPAS,24,ESPADAS,6,OURO,24,BASTOS,2,ESPADAS,2,ESPADAS,6,24,-46,2,-46,1,-130,1,1,0,0,0,3,5,0,0,0,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,21,18,22,18,1,0,54,28
203,2,8,BASTOS,6,BASTOS,4,OURO,12,ESPADAS,6,OURO,2,OURO,8,6,6,12,-46,2,1,2,1,2,0,0,7,26,1,2,1,0,0,0,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,1,1,2,2,1,1,18,20
